Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Current Ratio,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Fixed Assets,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Inventory,Liabilities,Long-Term Debt,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,For Year,Earnings Per Share,Estimated Shares Outstanding,Total Revenue
1354000000,-239000000,-154000000,11,-3947000000,48,1117000000,0,4000000,111,1570000000,1502000000,1344000000,15725000000,83,4171000000,437000000,0,0,-114000000,4566000000,609000000,-270000000,2937000000,468000000,-3675000000,978000000,682000000,978000000,907000000,947000000,1656000000,33,679000000,547000000,-117000000,20000000,-7000000,1109000000,62000000,27,15,20,111,6493000000,37000000,446000000,19642000000,2611000000,2342000000,9184000000,10458000000,19642000000,2013,2.72,359558823.5,5015000000
1578000000,29000000,1002000000,12,-4871000000,47,1183000000,0,4000000,122,1759000000,1920000000,1710000000,18143000000,82,4170000000,496000000,0,0,381000000,6068000000,1223000000,66000000,3506000000,1025000000,-4465000000,1214000000,92000000,1214000000,1384000000,857000000,918000000,18,680000000,1035000000,-90000000,51000000,0,1087000000,2000000,33,17,24,122,7458000000,0,495000000,22518000000,3075000000,2522000000,10325000000,12193000000,22518000000,2014,3.36,361309523.8,5115000000
1128000000,453000000,516000000,24,-2979000000,57,1028000000,0,5000000,126,2131000000,-1956000000,-2219000000,21300000000,69,2204000000,222000000,0,0,-528000000,7976000000,-149000000,-155000000,2062000000,654000000,-2871000000,-2441000000,1492000000,-2441000000,-2351000000,450000000,-2472000000,78,620000000,798000000,-33000000,-18000000,0,1219000000,-54000000,70,21,77,126,4726000000,1112000000,745000000,24196000000,2276000000,1805000000,10370000000,13826000000,24196000000,2015,-6.07,402141680.4,3183000000
736000000,-164000000,-148000000,11,-1541000000,80,1180000000,0,5000000,132,2454000000,-1444000000,-1772000000,18548000000,69,2408000000,-787000000,0,0,-206000000,7011000000,-886000000,152000000,1351000000,-768000000,-431000000,-998000000,-227000000,-998000000,-896000000,615000000,-1296000000,37,508000000,160000000,-31000000,-9000000,-193000000,1103000000,-90000000,51,19,29,132,3556000000,299000000,233000000,21011000000,1955000000,1478000000,9288000000,11723000000,21011000000,,,,3491000000
2122000000,-286000000,352000000,12,-4565000000,4,329000000,1000000,4000000,59,1777000000,3641000000,2603000000,49413000000,42,5980000000,692000000,0,1073000000,34000000,23177000000,5079000000,-48000000,3992000000,4888000000,-8928000000,1911000000,494000000,1911000000,1911000000,2453000000,3276000000,23,7893000000,1382000000,-255000000,-242000000,32000000,7241000000,61000000,18,16,13,47,10783000000,1055000000,1186000000,64439000000,5237000000,8879000000,16068000000,48371000000,64439000000,2012,4.59,416339869.3,14256000000
2512000000,-268000000,376000000,11,-2833000000,5,438000000,-81000000,4000000,64,2521000000,3575000000,2454000000,52720000000,46,6984000000,777000000,0,1153000000,125000000,23969000000,1255000000,109000000,5102000000,1130000000,-6123000000,1908000000,725000000,1908000000,1677000000,3042000000,3241000000,21,8460000000,1209000000,56000000,-230000000,88000000,7490000000,172000000,16,14,13,51,11569000000,1227000000,1280000000,69306000000,5842000000,9189000000,18040000000,51266000000,69306000000,2013,4.5,424000000,15136000000
2504000000,-7000000,408000000,12,-3142000000,6,577000000,-135000000,4000000,72,2896000000,4906000000,3645000000,55705000000,49,8270000000,1176000000,0,1292000000,-87000000,24044000000,755000000,139000000,5500000000,1000000000,-6361000000,2465000000,673000000,2465000000,2469000000,2898000000,4384000000,26,9548000000,2177000000,-40000000,-34000000,-230000000,8299000000,-309000000,21,18,14,58,12773000000,1540000000,1324000000,74605000000,6944000000,9663000000,19916000000,54689000000,74605000000,2014,5.67,434744268.1,17021000000
3899000000,90000000,462000000,12,-3511000000,6,571000000,17000000,5000000,67,3203000000,5201000000,3990000000,61386000000,51,8890000000,1228000000,0,1259000000,-140000000,26681000000,1444000000,-6000000,6116000000,1883000000,-8005000000,2752000000,243000000,2752000000,2762000000,2265000000,4632000000,26,11310000000,2700000000,-167000000,-143000000,-255000000,9080000000,-59000000,23,18,16,55,14140000000,1967000000,1399000000,82479000000,6795000000,10107000000,22574000000,59905000000,82479000000,2015,6.11,450409165.3,17486000000
1047000000,0,278000000,13,-3210000000,52,1561000000,0,787000000,189,1032000000,3363000000,3114000000,20906000000,57,5630000000,876000000,0,1582000000,0,6288000000,1376000000,-199000000,2372000000,689000000,-3264000000,1802000000,318000000,1802000000,2187000000,1055000000,3085000000,31,872000000,1661000000,490000000,-3000000,-44000000,2415000000,-1073000000,31,23,18,139,4166000000,14000000,757000000,29650000000,5945000000,3141000000,13773000000,15877000000,29650000000,2012,3.65,493698630.1,9964000000
832000000,0,349000000,25,-1900000000,60,1555000000,0,789000000,178,1362000000,-3303000000,-3606000000,16957000000,37,3115000000,-755000000,0,1522000000,0,6145000000,383000000,-6000000,1543000000,-212000000,-1313000000,-2534000000,4080000000,-2534000000,-2856000000,728000000,-3652000000,43,844000000,1006000000,-182000000,0,-1000000,2178000000,-1086000000,43,36,30,123,848000000,17000000,584000000,24607000000,4889000000,2740000000,9993000000,14614000000,24607000000,2013,-4.94,512955465.6,8414000000
787000000,0,157000000,5,-1110000000,113,2403000000,0,798000000,247,1229000000,867000000,506000000,16470000000,39,2835000000,133000000,0,1366000000,0,6480000000,-117000000,848000000,1438000000,-65000000,-507000000,508000000,591000000,508000000,369000000,716000000,710000000,10,883000000,881000000,-478000000,0,604000000,2493000000,-698000000,7,5,7,185,1242000000,170000000,545000000,24916000000,5439000000,2198000000,10274000000,14642000000,24916000000,2014,1.02,498039215.7,7292000000
727000000,0,128000000,2,-1401000000,198,2782000000,0,847000000,352,1239000000,1291000000,966000000,17303000000,44,3417000000,644000000,0,1606000000,0,6087000000,-462000000,379000000,2145000000,296000000,-2041000000,220000000,950000000,220000000,277000000,445000000,1163000000,15,776000000,131000000,-334000000,0,-669000000,2547000000,-336000000,12,9,3,238,1410000000,813000000,670000000,25182000000,4983000000,1416000000,11350000000,13832000000,25182000000,2015,0.43,511627907,7729000000
162453000,0,-28131000,8,-54143000,56,604965000,0,60000,142,2241680000,200216000,171074000,133605000,29,1257359000,58671000,2091071000,0,66610000,500000000,279458000,314674000,97831000,476264000,-255968000,112403000,-2357062000,112403000,87274000,0,228347000,5,129124000,1858358000,3575000,0,-59988000,1424799000,34200000,4,13,3,142,552485000,115143000,650243000,5412563000,3058763000,2154203000,1333561000,4079002000,5412563000,2013,1.93,58239896.37,4374562000
271327000,0,-3060000,14,-69726000,60,1113608000,0,1042870000,147,2781798000,399588000,349369000,149875000,32,1751896000,82570000,2773326000,0,198267000,885849000,400000000,508643000,16483000,541712000,-42866000,266799000,-3168777000,266799000,266799000,0,402648000,7,192246000,2318557000,-4446000,-1093000,-73456000,1635789000,-61604000,6,19,5,147,819284000,53464000,876927000,7042500000,3927053000,2663154000,1857708000,5184792000,7042500000,2014,4.44,60089864.86,5504656000
393880000,0,-31225000,6,-91248000,65,1809330000,0,1324809000,154,3547045000,274601000,141885000,173412000,32,2188035000,19244000,4312817000,0,172560000,2371362000,1500000000,695722000,-749439000,1640277000,-179192000,122641000,-4592012000,122641000,122641000,0,305826000,5,284802000,3121125000,-43308000,-545000,-79870000,2078459000,327000,2,6,2,154,941925000,60351000,1231421000,10202871000,5431840000,3529624000,2223426000,7979445000,10202871000,2015,0.29,422900000,6779511000
510474000,0,30828000,7,-107653000,38,1467576000,0,1599762000,125,4924978000,410621000,260507000,250395000,32,2800768000,73829000,7274501000,0,197704000,3364311000,1000000000,-341754000,-1473984000,1091630000,49765000,186678000,-6778020000,186678000,186678000,0,379793000,4,341423000,3986509000,-48565000,230000,-78118000,2955842000,-5324000,3,10,2,125,1128603000,26279000,1568877000,13586610000,5720291000,4586657000,2679800000,10906810000,13586610000,,,,8830669000
943000000,-70000000,117000000,43,-1789000000,9,88000000,-35000000,1000000,90,955000000,-1237000000,-1374000000,6902000000,74,1149000000,-452000000,0,132000000,-89000000,3045000000,29000000,12000000,1147000000,24000000,-1159000000,-1184000000,1558000000,-1184000000,-922000000,452000000,-1354000000,87,45000000,194000000,-7000000,0,630000000,179000000,12000000,88,49,76,77,1300000000,-5000000,311000000,7912000000,866000000,959000000,2780000000,5132000000,7912000000,2012,-8.8,134545454.5,1562000000
1084000000,-62000000,-97000000,5,-2095000000,14,185000000,-11000000,1000000,70,930000000,353000000,201000000,8275000000,78,1446000000,128000000,0,163000000,66000000,3694000000,645000000,7000000,1445000000,620000000,-2058000000,147000000,357000000,147000000,73000000,496000000,450000000,24,37000000,57000000,2000000,0,36000000,239000000,18000000,11,7,8,57,1427000000,-25000000,311000000,9321000000,901000000,1290000000,2956000000,6365000000,9321000000,2013,0.94,156382978.7,1857000000
1090000000,47000000,604000000,23,-2128000000,1,14000000,0,1000000,85,903000000,1179000000,1032000000,8414000000,79,1803000000,382000000,0,33000000,29000000,2874000000,-803000000,-81000000,1387000000,-808000000,-660000000,900000000,-464000000,900000000,650000000,439000000,575000000,25,10000000,454000000,-1000000,0,620000000,228000000,-28000000,45,27,39,82,2327000000,-5000000,358000000,9580000000,940000000,1101000000,3893000000,5687000000,9580000000,2014,6.59,136570561.5,2288000000
632000000,83000000,245000000,244,-1745000000,1,5000000,-2000000,2000000,97,917000000,-4816000000,-4947000000,3991000000,68,1060000000,-1585000000,0,34000000,-18000000,2467000000,-424000000,-9000000,1209000000,380000000,-1598000000,-3362000000,3616000000,-3362000000,-3362000000,262000000,-5061000000,325,27000000,324000000,-2000000,-3000000,90000000,240000000,-25000000,318,359,216,91,-1035000000,807000000,5204000000,4768000000,625000000,647000000,1379000000,3389000000,4768000000,2015,-21.18,158734655.3,1557000000
3789000000,142000000,15000000,22,-598000000,151,3337000000,-219000000,3000000,344,502000000,3256000000,3256000000,2452000000,44,11034000000,805000000,289000000,3484000000,27000000,1210000000,937000000,1083000000,3032000000,-1045000000,-940000000,2472000000,136000000,2472000000,2451000000,3425000000,3238000000,13,0,756000000,274000000,0,798000000,0,-28000000,13,29,10,256,5620000000,-1361000000,7796000000,17545000000,13630000000,3962000000,11081000000,6464000000,17545000000,2013,,,25313000000
4853000000,-298000000,-103000000,25,-880000000,102,2220000000,-505000000,3000000,272,586000000,3544000000,3544000000,2834000000,45,12446000000,851000000,282000000,3947000000,525000000,1199000000,-77000000,-1117000000,3013000000,-2914000000,-1207000000,2693000000,222000000,2693000000,2693000000,3789000000,3680000000,13,0,818000000,85000000,0,1000000,0,-210000000,13,33,10,194,4871000000,-2245000000,8766000000,18594000000,13696000000,5027000000,10824000000,7770000000,18594000000,2014,,,27799000000
6151000000,-216000000,58000000,26,-963000000,94,3852000000,-621000000,3000000,246,649000000,4205000000,4205000000,3011000000,46,14067000000,932000000,281000000,4337000000,1237000000,1079000000,-26000000,1632000000,4680000000,-2790000000,-175000000,3273000000,502000000,3273000000,3273000000,3358000000,4175000000,14,0,1968000000,1246000000,0,3000000,0,-144000000,14,33,11,178,4685000000,-2020000000,9892000000,21597000000,15587000000,6332000000,12707000000,8890000000,21597000000,2015,,,30601000000
5313000000,60000000,140000000,31,-1143000000,102,3138000000,-590000000,3000000,280,662000000,4623000000,4623000000,3520000000,46,14971000000,863000000,281000000,4838000000,-889000000,2010000000,868000000,-714000000,3096000000,-2671000000,-1034000000,3760000000,254000000,3760000000,3760000000,3241000000,4502000000,14,0,1489000000,318000000,0,16000000,0,-161000000,14,38,12,190,4151000000,-2731000000,10469000000,21396000000,15025000000,5358000000,12258000000,9138000000,21396000000,2016,2.21,1701357466,32376000000
1081000000,-84000000,-32000000,13,-130000000,37,564000000,0,32000000,139,521000000,829000000,520000000,560000000,58,3305000000,91000000,4781000000,0,15000000,6492000000,309000000,276000000,901000000,83000000,-687000000,740000000,-308000000,740000000,431000000,1196000000,861000000,15,256000000,374000000,-387000000,-35000000,-1492000000,832000000,21000000,9,9,13,139,-512000000,74000000,1815000000,15530000000,2134000000,1535000000,5729000000,9801000000,15530000000,2013,1.97,375634517.8,5703000000
1097000000,-93000000,-168000000,8,-163000000,15,273000000,0,32000000,112,573000000,921000000,621000000,533000000,58,3668000000,236000000,4715000000,0,-23000000,6419000000,212000000,-291000000,1093000000,-585000000,-732000000,384000000,331000000,384000000,384000000,1241000000,1089000000,17,313000000,497000000,-777000000,-78000000,-563000000,955000000,-76000000,10,12,6,112,-128000000,-363000000,1917000000,15326000000,2011000000,1794000000,5056000000,10270000000,15326000000,2014,1.01,380198019.8,6288000000
1055000000,-35000000,179000000,13,-134000000,21,357000000,0,32000000,113,574000000,1272000000,961000000,490000000,59,3633000000,383000000,4772000000,0,60000000,7028000000,510000000,84000000,1209000000,-492000000,-581000000,570000000,98000000,570000000,570000000,1235000000,1093000000,18,272000000,316000000,-1059000000,1000000,-477000000,887000000,-63000000,16,22,9,113,341000000,-595000000,1915000000,15303000000,1908000000,1687000000,4433000000,10870000000,15303000000,2015,1.55,367741935.5,6172000000
1109000000,53000000,6000000,12,-109000000,47,754000000,0,32000000,139,603000000,1149000000,816000000,471000000,59,3702000000,309000000,4736000000,0,7000000,7738000000,537000000,397000000,1296000000,-248000000,-642000000,502000000,122000000,502000000,502000000,1171000000,1143000000,18,329000000,297000000,-1211000000,-14000000,-567000000,930000000,4000000,13,20,8,139,456000000,-337000000,1851000000,15730000000,2222000000,1594000000,4102000000,11628000000,15730000000,,,,6309000000
5648000000,-1124000000,-58000000,12,-569000000,59,3319000000,-974000000,4000000,278,616000000,3389000000,3340000000,2945000000,29,5043000000,965000000,4743000000,5891000000,-44000000,3148000000,2638000000,-216000000,620000000,2583000000,-3428000000,2491000000,45000000,2491000000,2375000000,5894000000,3389000000,20,140000000,574000000,107000000,16000000,-2859000000,334000000,-262000000,19,17,14,173,11385000000,113000000,1654000000,31484000000,15678000000,5649000000,20239000000,11245000000,31484000000,2012,5.86,425085324.2,17194000000
6677000000,-830000000,-27000000,10,-614000000,51,3436000000,238000000,4000000,246,738000000,3235000000,3124000000,3408000000,27,5104000000,943000000,5055000000,5603000000,893000000,3149000000,0,117000000,3397000000,-305000000,-2964000000,2327000000,-189000000,2327000000,2181000000,6808000000,3199000000,17,115000000,576000000,-4000000,6000000,-2350000000,363000000,49000000,16,14,12,162,13323000000,58000000,1905000000,34812000000,16423000000,6678000000,22230000000,12582000000,34812000000,2013,5.46,426190476.2,19221000000
7222000000,-415000000,-72000000,12,-699000000,48,3536000000,-710000000,4000000,219,778000000,3599000000,3494000000,3362000000,27,5809000000,1039000000,4444000000,5281000000,791000000,3014000000,18000000,100000000,2614000000,-1343000000,-1104000000,2502000000,86000000,2502000000,2455000000,6741000000,3613000000,17,190000000,604000000,-834000000,-2000000,-405000000,430000000,-460000000,16,17,12,148,13181000000,-671000000,2092000000,33562000000,16162000000,7374000000,20692000000,12870000000,33562000000,2014,5.85,427692307.7,21440000000
4247000000,1639000000,-109000000,5,-453000000,49,2080000000,410000000,4000000,278,747000000,-486000000,-589000000,3124000000,21,3063000000,178000000,3849000000,4678000000,-2560000000,3928000000,762000000,-1456000000,1332000000,-2163000000,-514000000,-769000000,1818000000,-769000000,-767000000,4552000000,-390000000,3,156000000,491000000,-1553000000,0,-61000000,283000000,45000000,4,4,5,168,9927000000,-2214000000,1764000000,26725000000,11801000000,4249000000,16383000000,10342000000,26725000000,2015,-1.99,386432160.8,14757000000
